image,disease,plant_type,dataset_type
Fungi/IMG_20230816_122620.jpg,Fungi,Potato,train
Phytopthora/IMG_0366.JPG,Phytopthora,Potato,train
Phytopthora/IMG_9512.JPG,Phytopthora,Potato,train
Virus/20230815_114328.jpg,Virus,Potato,train
Fungi/20230802_112729.jpg,Fungi,Potato,train
Virus/IMG_0616.JPG,Virus,Potato,train
Pest/IMG_0202.JPG,Pest,Potato,train
Bacteria/IMG_1189.JPG,Bacteria,Potato,train
Healthy/20230712_122717.jpg,Healthy,Potato,train
Phytopthora/20230815_121437.jpg,Phytopthora,Potato,train
Virus/20230802_120710.jpg,Virus,Potato,train
Fungi/IMG_9457.JPG,Fungi,Potato,train
Bacteria/IMG_0903.JPG,Bacteria,Potato,train
Fungi/IMG_0121.JPG,Fungi,Potato,train
Bacteria/IMG_0370.JPG,Bacteria,Potato,train
Pest/20230802_125358.jpg,Pest,Potato,train
Fungi/IMG_9468.JPG,Fungi,Potato,train
Nematode/20230816_122536.jpg,Nematode,Potato,train
Pest/1692334247335.jpg,Pest,Potato,train
Bacteria/IMG_1154.JPG,Bacteria,Potato,train
Pest/IMG_0347.JPG,Pest,Potato,train
Bacteria/20230815_113831.jpg,Bacteria,Potato,train
Virus/20230815_120616.jpg,Virus,Potato,train
Bacteria/IMG_0914.JPG,Bacteria,Potato,train
Healthy/20230712_133011.jpg,Healthy,Potato,train
Pest/20230922_163726.jpg,Pest,Potato,train
Bacteria/20230815_114048.jpg,Bacteria,Potato,train
Pest/IMG_0838.JPG,Pest,Potato,train
Phytopthora/20230802_123410851.jpg,Phytopthora,Potato,train
Virus/20230816_115002.jpg,Virus,Potato,train
Fungi/IMG_4799.JPG,Fungi,Potato,train
Pest/IMG_20230816_135224.jpg,Pest,Potato,train
Fungi/20230802_124804236.jpg,Fungi,Potato,train
Fungi/IMG_20230815_154144~2.jpg,Fungi,Potato,train
Phytopthora/IMG_0390 (1).JPG,Phytopthora,Potato,train
Nematode/20230802_105249.jpg,Nematode,Potato,train
Bacteria/20230816_140615.jpg,Bacteria,Potato,train
Virus/IMG_0422.JPG,Virus,Potato,train
Pest/20230802_115337.jpg,Pest,Potato,train
Phytopthora/IMG_0370.JPG,Phytopthora,Potato,train
Fungi/IMG_0266.JPG,Fungi,Potato,train
Fungi/IMG_4675.JPG,Fungi,Potato,train
Fungi/IMG_0668.JPG,Fungi,Potato,train
Healthy/20230816_115745.jpg,Healthy,Potato,train
Fungi/1692338650592.jpg,Fungi,Potato,train
Virus/IMG_0305.JPG,Virus,Potato,train
Pest/20230802_120027734.jpg,Pest,Potato,train
Phytopthora/IMG_9368.JPG,Phytopthora,Potato,train
Nematode/20230815_153019.jpg,Nematode,Potato,train
Pest/IMG_8115.JPG,Pest,Potato,train
Pest/20230712_133300.jpg,Pest,Potato,train
Pest/IMG_0303.JPG,Pest,Potato,train
Fungi/1692335403815.jpg,Fungi,Potato,train
Fungi/1692336758861.jpg,Fungi,Potato,train
Fungi/1692334247688.jpg,Fungi,Potato,train
Virus/IMG_20230816_115049~2.jpg,Virus,Potato,train
Fungi/IMG_20230815_153553~2.jpg,Fungi,Potato,train
Healthy/20230922_154237.jpg,Healthy,Potato,train
Pest/20230712_133050.jpg,Pest,Potato,train
Virus/IMG_1223.JPG,Virus,Potato,train
Bacteria/20230816_142603.jpg,Bacteria,Potato,train
Bacteria/IMG_0373.JPG,Bacteria,Potato,train
Healthy/IMG_20230815_112958~2.jpg,Healthy,Potato,train
Pest/IMG_0173.JPG,Pest,Potato,train
Fungi/IMG_20230816_114402.jpg,Fungi,Potato,train
Healthy/20230815_115651.jpg,Healthy,Potato,train
Virus/20230815_112652.jpg,Virus,Potato,train
Fungi/IMG_4758.JPG,Fungi,Potato,train
Virus/IMG_20230815_153212~2.jpg,Virus,Potato,train
Phytopthora/20230802_124436.jpg,Phytopthora,Potato,train
Fungi/1692335403977.jpg,Fungi,Potato,train
Bacteria/20230816_141517.jpg,Bacteria,Potato,train
Virus/IMG_0300.JPG,Virus,Potato,train
Bacteria/IMG_1032.JPG,Bacteria,Potato,train
Fungi/IMG_4790.JPG,Fungi,Potato,train
Virus/IMG_0414.JPG,Virus,Potato,train
Phytopthora/20230802_124445.jpg,Phytopthora,Potato,train
Healthy/20230712_123812.jpg,Healthy,Potato,train
Bacteria/IMG_0326.JPG,Bacteria,Potato,train
Bacteria/IMG_1181.JPG,Bacteria,Potato,train
Phytopthora/IMG_0836.JPG,Phytopthora,Potato,train
Virus/20230816_113008.jpg,Virus,Potato,train
Pest/IMG_9521.JPG,Pest,Potato,train
Fungi/20230712_123313.jpg,Fungi,Potato,train
Pest/IMG_20230816_140201.jpg,Pest,Potato,train
Virus/20230815_154324.jpg,Virus,Potato,train
Virus/IMG_0618.JPG,Virus,Potato,train
Virus/20230712_133020.jpg,Virus,Potato,train
Fungi/IMG_0628.JPG,Fungi,Potato,train
Phytopthora/IMG_0344.JPG,Phytopthora,Potato,train
Fungi/IMG_9363.JPG,Fungi,Potato,train
Bacteria/IMG_1022.JPG,Bacteria,Potato,train
Phytopthora/20230802_124923980.jpg,Phytopthora,Potato,train
Bacteria/20230815_120734.jpg,Bacteria,Potato,train
Phytopthora/20230802_124715.jpg,Phytopthora,Potato,train
Pest/20230802_115833816.jpg,Pest,Potato,train
Healthy/20230802_123822.jpg,Healthy,Potato,train
Phytopthora/IMG_0350.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_122537.jpg,Fungi,Potato,train
Pest/20230802_124241968.jpg,Pest,Potato,train
Virus/IMG_20230816_075730.jpg,Virus,Potato,train
Virus/IMG_0472.JPG,Virus,Potato,train
Virus/IMG_0607.JPG,Virus,Potato,train
Pest/20230802_130247.jpg,Pest,Potato,train
Fungi/20230802_110640.jpg,Fungi,Potato,train
Bacteria/20230815_114003.jpg,Bacteria,Potato,train
Fungi/20230802_112024.jpg,Fungi,Potato,train
Fungi/20230802_112133191.jpg,Fungi,Potato,train
Virus/20230815_151944.jpg,Virus,Potato,train
Phytopthora/IMG_0336.JPG,Phytopthora,Potato,train
Pest/20230922_163506.jpg,Pest,Potato,train
Phytopthora/20230802_124636.jpg,Phytopthora,Potato,train
Fungi/IMG_9434.JPG,Fungi,Potato,train
Pest/IMG_8344.JPG,Pest,Potato,train
Fungi/IMG_9409.JPG,Fungi,Potato,train
Pest/IMG_0930.JPG,Pest,Potato,train
Virus/IMG_1071.JPG,Virus,Potato,train
Bacteria/20230816_135453.jpg,Bacteria,Potato,train
Healthy/20230815_112459.jpg,Healthy,Potato,train
Pest/IMG_8307.JPG,Pest,Potato,train
Fungi/IMG_20230815_112811~2.jpg,Fungi,Potato,train
Pest/IMG_0676.JPG,Pest,Potato,train
Bacteria/20230816_142015.jpg,Bacteria,Potato,train
Bacteria/IMG_1191.JPG,Bacteria,Potato,train
Pest/20230816_140316.jpg,Pest,Potato,train
Fungi/1692335403509.jpg,Fungi,Potato,train
Nematode/20230815_122808.jpg,Nematode,Potato,train
Fungi/20230802_110032879.jpg,Fungi,Potato,train
Bacteria/20230816_140926.jpg,Bacteria,Potato,train
Fungi/1692334247616.jpg,Fungi,Potato,train
Fungi/IMG_8147.JPG,Fungi,Potato,train
Fungi/IMG_9384.JPG,Fungi,Potato,train
Bacteria/20230816_141831.jpg,Bacteria,Potato,train
Fungi/IMG_20230815_120732~2.jpg,Fungi,Potato,train
Virus/20230712_132441.jpg,Virus,Potato,train
Healthy/20230712_131035.jpg,Healthy,Potato,train
Fungi/IMG_8079.JPG,Fungi,Potato,train
Bacteria/IMG_1169.JPG,Bacteria,Potato,train
Bacteria/20230816_140956.jpg,Bacteria,Potato,train
Bacteria/IMG_1258.JPG,Bacteria,Potato,train
Nematode/20230816_084203.jpg,Nematode,Potato,train
Bacteria/IMG_1210.JPG,Bacteria,Potato,train
Fungi/IMG_20230816_083255 (1).jpg,Fungi,Potato,train
Fungi/20230712_155724.jpg,Fungi,Potato,train
Virus/IMG_0376.JPG,Virus,Potato,train
Fungi/IMG_0268.JPG,Fungi,Potato,train
Fungi/IMG_0274.JPG,Fungi,Potato,train
Bacteria/IMG_1209.JPG,Bacteria,Potato,train
Bacteria/IMG_1248.JPG,Bacteria,Potato,train
Phytopthora/IMG_9367.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_122536.jpg,Fungi,Potato,train
Fungi/1692334247530.jpg,Fungi,Potato,train
Bacteria/IMG_0916.JPG,Bacteria,Potato,train
Pest/20230802_115125860.jpg,Pest,Potato,train
Pest/IMG_0190.JPG,Pest,Potato,train
Fungi/IMG_4672.JPG,Fungi,Potato,train
Bacteria/IMG_0729.JPG,Bacteria,Potato,train
Healthy/20230816_121544.jpg,Healthy,Potato,train
Fungi/IMG_0294.JPG,Fungi,Potato,train
Healthy/20230712_122657.jpg,Healthy,Potato,train
Bacteria/20230816_135632.jpg,Bacteria,Potato,train
Bacteria/20230816_120934.jpg,Bacteria,Potato,train
Fungi/IMG_8113.JPG,Fungi,Potato,train
Pest/20230712_114657.jpg,Pest,Potato,train
Bacteria/IMG_1180.JPG,Bacteria,Potato,train
Phytopthora/IMG_9517.JPG,Phytopthora,Potato,train
Fungi/IMG_9476.JPG,Fungi,Potato,train
Healthy/20230922_155838.jpg,Healthy,Potato,train
Fungi/20230712_122247.jpg,Fungi,Potato,train
Bacteria/20230816_141446.jpg,Bacteria,Potato,train
Pest/20230802_124809.jpg,Pest,Potato,train
Virus/IMG_8206.JPG,Virus,Potato,train
Bacteria/20230815_114456.jpg,Bacteria,Potato,train
Pest/IMG_4745.JPG,Pest,Potato,train
Fungi/IMG_9455.JPG,Fungi,Potato,train
Pest/IMG_8300.JPG,Pest,Potato,train
Bacteria/20230816_141448.jpg,Bacteria,Potato,train
Fungi/IMG_4756.JPG,Fungi,Potato,train
Fungi/20230816_122701.jpg,Fungi,Potato,train
Virus/IMG_0986.JPG,Virus,Potato,train
Fungi/20230816_122443.jpg,Fungi,Potato,train
Fungi/20230802_112205273.jpg,Fungi,Potato,train
Fungi/1692335403497.jpg,Fungi,Potato,train
Pest/20230816_140341.jpg,Pest,Potato,train
Virus/IMG_0934.JPG,Virus,Potato,train
Bacteria/20230815_113527.jpg,Bacteria,Potato,train
Fungi/20230802_111840.jpg,Fungi,Potato,train
Phytopthora/20230712_144044.jpg,Phytopthora,Potato,train
Fungi/IMG_20230816_115028.jpg,Fungi,Potato,train
Bacteria/20230816_142552.jpg,Bacteria,Potato,train
Fungi/20230802_110812.jpg,Fungi,Potato,train
Bacteria/20230816_135436.jpg,Bacteria,Potato,train
Virus/20230815_120339.jpg,Virus,Potato,train
Phytopthora/IMG_0404.JPG,Phytopthora,Potato,train
Fungi/1692335403892.jpg,Fungi,Potato,train
Fungi/IMG_20230815_152113~2.jpg,Fungi,Potato,train
Fungi/20230815_113305.jpg,Fungi,Potato,train
Phytopthora/IMG_4687.JPG,Phytopthora,Potato,train
Healthy/20230815_122255.jpg,Healthy,Potato,train
Virus/20230815_150640.jpg,Virus,Potato,train
Virus/20230816_145816.jpg,Virus,Potato,train
Virus/IMG_0451.JPG,Virus,Potato,train
Bacteria/20230816_140613.jpg,Bacteria,Potato,train
Pest/20230802_115425918.jpg,Pest,Potato,train
Nematode/IMG_8338.JPG,Nematode,Potato,train
Bacteria/20230816_142011.jpg,Bacteria,Potato,train
Healthy/1692336758850.jpg,Healthy,Potato,train
Bacteria/20230816_134136.jpg,Bacteria,Potato,train
Nematode/20230712_155744.jpg,Nematode,Potato,train
Phytopthora/20230802_123451.jpg,Phytopthora,Potato,train
Fungi/20230815_115923.jpg,Fungi,Potato,train
Fungi/20230802_111351.jpg,Fungi,Potato,train
Phytopthora/IMG_0372.JPG,Phytopthora,Potato,train
Fungi/IMG_0169.JPG,Fungi,Potato,train
Pest/20230712_115906.jpg,Pest,Potato,train
Healthy/20230802_124215.jpg,Healthy,Potato,train
Fungi/IMG_0264.JPG,Fungi,Potato,train
Virus/IMG_0415.JPG,Virus,Potato,train
Virus/20230815_112402.jpg,Virus,Potato,train
Phytopthora/IMG_0362.JPG,Phytopthora,Potato,train
Bacteria/IMG_1171.JPG,Bacteria,Potato,train
Fungi/IMG_4755.JPG,Fungi,Potato,train
Fungi/IMG_9470.JPG,Fungi,Potato,train
Bacteria/IMG_0372.JPG,Bacteria,Potato,train
Fungi/20230802_113138998.jpg,Fungi,Potato,train
Virus/IMG_0409.JPG,Virus,Potato,train
Phytopthora/IMG_9506.JPG,Phytopthora,Potato,train
Bacteria/IMG_1161.JPG,Bacteria,Potato,train
Virus/IMG_0863.JPG,Virus,Potato,train
Bacteria/20230816_140928.jpg,Bacteria,Potato,train
Pest/IMG_0273.JPG,Pest,Potato,train
Virus/20230816_123120.jpg,Virus,Potato,train
Phytopthora/20230802_124336.jpg,Phytopthora,Potato,train
Fungi/IMG_0269.JPG,Fungi,Potato,train
Healthy/20230816_121242.jpg,Healthy,Potato,train
Pest/20230802_115839605.jpg,Pest,Potato,train
Virus/20230815_151731.jpg,Virus,Potato,train
Fungi/IMG_0165.JPG,Fungi,Potato,train
Virus/20230802_130014.jpg,Virus,Potato,train
Pest/20230802_125246.jpg,Pest,Potato,train
Pest/IMG_0293.JPG,Pest,Potato,train
Bacteria/20230816_135952.jpg,Bacteria,Potato,train
Virus/20230816_121409.jpg,Virus,Potato,train
Pest/20230712_133449.jpg,Pest,Potato,train
Pest/IMG_8174.JPG,Pest,Potato,train
Bacteria/20230816_141526.jpg,Bacteria,Potato,train
Bacteria/IMG_1184.JPG,Bacteria,Potato,train
Fungi/1692334247356.jpg,Fungi,Potato,train
Bacteria/IMG_1239.JPG,Bacteria,Potato,train
Fungi/20230802_111812401.jpg,Fungi,Potato,train
Nematode/IMG_9461.JPG,Nematode,Potato,train
Virus/IMG_0215.JPG,Virus,Potato,train
Fungi/1692335403753.jpg,Fungi,Potato,train
Fungi/20230816_114407.jpg,Fungi,Potato,train
Bacteria/20230815_113825.jpg,Bacteria,Potato,train
Pest/IMG_20230816_140126.jpg,Pest,Potato,train
Pest/20230712_145420.jpg,Pest,Potato,train
Pest/20230922_163509.jpg,Pest,Potato,train
Virus/IMG_0463.JPG,Virus,Potato,train
Virus/20230712_133208.jpg,Virus,Potato,train
Fungi/IMG_0219.JPG,Fungi,Potato,train
Virus/IMG_0491.JPG,Virus,Potato,train
Fungi/IMG_0778.JPG,Fungi,Potato,train
Virus/20230816_114955.jpg,Virus,Potato,train
Virus/20230802_124122.jpg,Virus,Potato,train
Phytopthora/IMG_0380.JPG,Phytopthora,Potato,train
Pest/20230712_114443.jpg,Pest,Potato,train
Virus/IMG_0646.JPG,Virus,Potato,train
Fungi/20230802_111320.jpg,Fungi,Potato,train
Fungi/20230802_110105.jpg,Fungi,Potato,train
Bacteria/IMG_1153.JPG,Bacteria,Potato,train
Healthy/20230922_154136.jpg,Healthy,Potato,train
Pest/20230802_120246564.jpg,Pest,Potato,train
Bacteria/IMG_0369.JPG,Bacteria,Potato,train
Pest/20230816_135202.jpg,Pest,Potato,train
Healthy/20230815_152832.jpg,Healthy,Potato,train
Phytopthora/IMG_0250 - Copy.JPG,Phytopthora,Potato,train
Pest/IMG_8239.JPG,Pest,Potato,train
Phytopthora/IMG_0286 - Copy.JPG,Phytopthora,Potato,train
Virus/20230815_114241.jpg,Virus,Potato,train
Pest/20230802_115717636.jpg,Pest,Potato,train
Fungi/20230802_110025.jpg,Fungi,Potato,train
Bacteria/20230815_120101.jpg,Bacteria,Potato,train
Pest/IMG_20230816_114403.jpg,Pest,Potato,train
Bacteria/20230816_142345.jpg,Bacteria,Potato,train
Bacteria/20230816_134658.jpg,Bacteria,Potato,train
Phytopthora/IMG_0255 - Copy.JPG,Phytopthora,Potato,train
Pest/20230922_163547.jpg,Pest,Potato,train
Virus/IMG_1266.JPG,Virus,Potato,train
Pest/20230712_144204.jpg,Pest,Potato,train
Fungi/IMG_20230816_121453.jpg,Fungi,Potato,train
Phytopthora/20230802_125018630.jpg,Phytopthora,Potato,train
Pest/IMG_8103.JPG,Pest,Potato,train
Virus/IMG_0614.JPG,Virus,Potato,train
Bacteria/20230816_134825.jpg,Bacteria,Potato,train
Pest/20230802_125238.jpg,Pest,Potato,train
Bacteria/20230815_114519.jpg,Bacteria,Potato,train
Fungi/20230816_083544.jpg,Fungi,Potato,train
Pest/IMG_20230816_140825~2.jpg,Pest,Potato,train
Fungi/1692335403350.jpg,Fungi,Potato,train
Fungi/IMG_9453.JPG,Fungi,Potato,train
Fungi/IMG_0151.JPG,Fungi,Potato,train
Virus/20230816_113830.jpg,Virus,Potato,train
Pest/IMG_20230815_152343.jpg,Pest,Potato,train
Fungi/20230802_105917183.jpg,Fungi,Potato,train
Bacteria/IMG_1213.JPG,Bacteria,Potato,train
Fungi/IMG_0285.JPG,Fungi,Potato,train
Healthy/20230802_124213.jpg,Healthy,Potato,train
Bacteria/20230816_140934.jpg,Bacteria,Potato,train
Fungi/20230815_112259.jpg,Fungi,Potato,train
Bacteria/IMG_0874.JPG,Bacteria,Potato,train
Bacteria/IMG_1238.JPG,Bacteria,Potato,train
Phytopthora/IMG_9372.JPG,Phytopthora,Potato,train
Pest/20230712_160248.jpg,Pest,Potato,train
Fungi/IMG_0706.JPG,Fungi,Potato,train
Pest/IMG_0295.JPG,Pest,Potato,train
Bacteria/IMG_1078.JPG,Bacteria,Potato,train
Virus/20230815_115312.jpg,Virus,Potato,train
Bacteria/20230816_134520.jpg,Bacteria,Potato,train
Pest/20230802_125428.jpg,Pest,Potato,train
Fungi/IMG_9376.JPG,Fungi,Potato,train
Nematode/IMG_0303.JPG,Nematode,Potato,train
Fungi/IMG_4720.JPG,Fungi,Potato,train
Fungi/1692334247561.jpg,Fungi,Potato,train
Virus/20230815_112748.jpg,Virus,Potato,train
Nematode/20230712_120909.jpg,Nematode,Potato,train
Virus/20230816_114959.jpg,Virus,Potato,train
Fungi/IMG_0168.JPG,Fungi,Potato,train
Phytopthora/20230802_124709348.jpg,Phytopthora,Potato,train
Virus/20230816_113416.jpg,Virus,Potato,train
Fungi/IMG_0873.JPG,Fungi,Potato,train
Healthy/20230802_124148.jpg,Healthy,Potato,train
Bacteria/20230815_122505.jpg,Bacteria,Potato,train
Virus/IMG_0467.JPG,Virus,Potato,train
Pest/IMG_20230816_140744.jpg,Pest,Potato,train
Pest/IMG_0346 - Copy.JPG,Pest,Potato,train
Virus/IMG_0997.JPG,Virus,Potato,train
Bacteria/20230816_135259.jpg,Bacteria,Potato,train
Pest/1692332350525.jpg,Pest,Potato,train
Pest/IMG_20230816_135440.jpg,Pest,Potato,train
Fungi/IMG_8125.JPG,Fungi,Potato,train
Virus/20230815_154031.jpg,Virus,Potato,train
Fungi/IMG_4749.JPG,Fungi,Potato,train
Fungi/IMG_4699.JPG,Fungi,Potato,train
Bacteria/20230816_134445.jpg,Bacteria,Potato,train
Phytopthora/20230712_144143.jpg,Phytopthora,Potato,train
Fungi/IMG_0793.JPG,Fungi,Potato,train
Pest/20230712_122203.jpg,Pest,Potato,train
Pest/20230816_122913.jpg,Pest,Potato,train
Pest/IMG_20230816_134609.jpg,Pest,Potato,train
Nematode/20230712_122802.jpg,Nematode,Potato,train
Virus/20230815_113110.jpg,Virus,Potato,train
Phytopthora/20230802_124025.jpg,Phytopthora,Potato,train
Pest/IMG_20230816_141054~2.jpg,Pest,Potato,train
Fungi/IMG_9451.JPG,Fungi,Potato,train
Bacteria/20230816_141402.jpg,Bacteria,Potato,train
Fungi/IMG_0746.JPG,Fungi,Potato,train
Virus/IMG_8256.JPG,Virus,Potato,train
Fungi/20230802_110922671.jpg,Fungi,Potato,train
Fungi/IMG_0257.JPG,Fungi,Potato,train
Pest/IMG_4796.JPG,Pest,Potato,train
Phytopthora/IMG_0394.JPG,Phytopthora,Potato,train
Nematode/IMG_8318.JPG,Nematode,Potato,train
Fungi/IMG_0287.JPG,Fungi,Potato,train
Healthy/20230922_154242.jpg,Healthy,Potato,train
Bacteria/20230816_142031.jpg,Bacteria,Potato,train
Phytopthora/20230802_125803.jpg,Phytopthora,Potato,train
Bacteria/20230816_142449.jpg,Bacteria,Potato,train
Phytopthora/IMG_0339.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_084638 (1).jpg,Fungi,Potato,train
Bacteria/IMG_1093.JPG,Bacteria,Potato,train
Fungi/IMG_8243.JPG,Fungi,Potato,train
Phytopthora/IMG_0392.JPG,Phytopthora,Potato,train
Healthy/20230816_121545.jpg,Healthy,Potato,train
Fungi/IMG_9422.JPG,Fungi,Potato,train
Bacteria/20230816_135543.jpg,Bacteria,Potato,train
Virus/20230815_151254.jpg,Virus,Potato,train
Phytopthora/20230712_154940.jpg,Phytopthora,Potato,train
Bacteria/20230816_135607.jpg,Bacteria,Potato,train
Fungi/IMG_0704.JPG,Fungi,Potato,train
Fungi/IMG_9403.JPG,Fungi,Potato,train
Bacteria/20230816_135216.jpg,Bacteria,Potato,train
Bacteria/IMG_1035.JPG,Bacteria,Potato,train
Fungi/20230816_121534.jpg,Fungi,Potato,train
Pest/IMG_8094.JPG,Pest,Potato,train
Fungi/20230815_152017.jpg,Fungi,Potato,train
Pest/IMG_0301.JPG,Pest,Potato,train
Fungi/IMG_20230815_112257.jpg,Fungi,Potato,train
Phytopthora/IMG_9560 (1).JPG,Phytopthora,Potato,train
Fungi/1692332350534.jpg,Fungi,Potato,train
Fungi/20230802_111921.jpg,Fungi,Potato,train
Virus/20230815_151332.jpg,Virus,Potato,train
Bacteria/20230815_114546.jpg,Bacteria,Potato,train
Bacteria/IMG_1174.JPG,Bacteria,Potato,train
Fungi/IMG_20230816_121737.jpg,Fungi,Potato,train
Phytopthora/IMG_0358.JPG,Phytopthora,Potato,train
Virus/IMG_0378.JPG,Virus,Potato,train
Fungi/IMG_4751.JPG,Fungi,Potato,train
Fungi/IMG_9377.JPG,Fungi,Potato,train
Bacteria/20230816_141423.jpg,Bacteria,Potato,train
Fungi/20230815_115114.jpg,Fungi,Potato,train
Fungi/1692335403690.jpg,Fungi,Potato,train
Pest/IMG_0180.JPG,Pest,Potato,train
Bacteria/IMG_1195.JPG,Bacteria,Potato,train
Fungi/20230802_112831658.jpg,Fungi,Potato,train
Phytopthora/20230712_155052.jpg,Phytopthora,Potato,train
Virus/IMG_20230815_152740(1).jpg,Virus,Potato,train
Fungi/IMG_0313.JPG,Fungi,Potato,train
Pest/20230802_130322.jpg,Pest,Potato,train
Virus/IMG_0466.JPG,Virus,Potato,train
Fungi/IMG_20230816_121311.jpg,Fungi,Potato,train
Virus/IMG_0412.JPG,Virus,Potato,train
Phytopthora/IMG_0336 - Copy.JPG,Phytopthora,Potato,train
Virus/IMG_0981.JPG,Virus,Potato,train
Nematode/IMG_0194.JPG,Nematode,Potato,train
Fungi/20230802_105722.jpg,Fungi,Potato,train
Bacteria/IMG_1214.JPG,Bacteria,Potato,train
Bacteria/20230816_141425.jpg,Bacteria,Potato,train
Virus/IMG_0635.JPG,Virus,Potato,train
Phytopthora/IMG_9366.JPG,Phytopthora,Potato,train
Pest/20230712_115011.jpg,Pest,Potato,train
Virus/20230802_115610.jpg,Virus,Potato,train
Pest/20230802_124933.jpg,Pest,Potato,train
Bacteria/IMG_1082.JPG,Bacteria,Potato,train
Phytopthora/IMG_0374.JPG,Phytopthora,Potato,train
Fungi/IMG_9446.JPG,Fungi,Potato,train
Fungi/IMG_0271.JPG,Fungi,Potato,train
Virus/20230815_145053.jpg,Virus,Potato,train
Pest/20230712_121915.jpg,Pest,Potato,train
Pest/IMG_20230816_123440~2.jpg,Pest,Potato,train
Bacteria/20230816_141228.jpg,Bacteria,Potato,train
Healthy/20230802_123219828.jpg,Healthy,Potato,train
Healthy/20230712_123841.jpg,Healthy,Potato,train
Bacteria/20230816_135611.jpg,Bacteria,Potato,train
Pest/20230802_125249.jpg,Pest,Potato,train
Pest/IMG_0312.JPG,Pest,Potato,train
Virus/20230815_150341.jpg,Virus,Potato,train
Pest/20230802_125914.jpg,Pest,Potato,train
Fungi/IMG_4665.JPG,Fungi,Potato,train
Pest/20230922_163841.jpg,Pest,Potato,train
Healthy/20230815_112803.jpg,Healthy,Potato,train
Pest/IMG_0218.JPG,Pest,Potato,train
Bacteria/20230816_143315.jpg,Bacteria,Potato,train
Fungi/20230802_105548.jpg,Fungi,Potato,train
Fungi/1692335403421.jpg,Fungi,Potato,train
Phytopthora/IMG_4704.JPG,Phytopthora,Potato,train
Pest/IMG_20230816_141628.jpg,Pest,Potato,train
Virus/IMG_9529.JPG,Virus,Potato,train
Fungi/20230802_105706.jpg,Fungi,Potato,train
Virus/20230816_115010.jpg,Virus,Potato,train
Pest/IMG_4743.JPG,Pest,Potato,train
Virus/IMG_1222.JPG,Virus,Potato,train
Virus/20230815_150700.jpg,Virus,Potato,train
Pest/20230712_123408.jpg,Pest,Potato,train
Bacteria/20230816_142135.jpg,Bacteria,Potato,train
Phytopthora/20230816_122432.jpg,Phytopthora,Potato,train
Phytopthora/20230802_124756.jpg,Phytopthora,Potato,train
Healthy/20230802_124114061.jpg,Healthy,Potato,train
Fungi/IMG_20230816_122345~2.jpg,Fungi,Potato,train
Fungi/IMG_4708.JPG,Fungi,Potato,train
Phytopthora/20230802_125536.jpg,Phytopthora,Potato,train
Virus/20230815_122007.jpg,Virus,Potato,train
Virus/20230802_120000.jpg,Virus,Potato,train
Fungi/20230712_122415.jpg,Fungi,Potato,train
Pest/20230802_120531056.jpg,Pest,Potato,train
Healthy/IMG_4789.JPG,Healthy,Potato,train
Fungi/1692334247349.jpg,Fungi,Potato,train
Fungi/IMG_20230815_115653~2.jpg,Fungi,Potato,train
Virus/20230815_113612.jpg,Virus,Potato,train
Fungi/20230802_105357.jpg,Fungi,Potato,train
Pest/20230802_115723.jpg,Pest,Potato,train
Pest/IMG_20230816_135902.jpg,Pest,Potato,train
Phytopthora/IMG_9463 (1).JPG,Phytopthora,Potato,train
Virus/20230712_154616.jpg,Virus,Potato,train
Virus/20230712_133418.jpg,Virus,Potato,train
Bacteria/20230816_140556.jpg,Bacteria,Potato,train
Phytopthora/IMG_9464.JPG,Phytopthora,Potato,train
Healthy/20230712_123830.jpg,Healthy,Potato,train
Phytopthora/20230802_124725.jpg,Phytopthora,Potato,train
Healthy/20230815_115706.jpg,Healthy,Potato,train
Bacteria/20230816_135637.jpg,Bacteria,Potato,train
Fungi/20230802_111817827.jpg,Fungi,Potato,train
Fungi/20230802_124140776.jpg,Fungi,Potato,train
Pest/20230712_115405.jpg,Pest,Potato,train
Fungi/20230712_154637.jpg,Fungi,Potato,train
Fungi/IMG_9365.JPG,Fungi,Potato,train
Bacteria/20230816_141044.jpg,Bacteria,Potato,train
Bacteria/20230816_141752.jpg,Bacteria,Potato,train
Nematode/IMG_0192.JPG,Nematode,Potato,train
Phytopthora/1692335404516.jpg,Phytopthora,Potato,train
Virus/IMG_0604.JPG,Virus,Potato,train
Phytopthora/20230802_123641.jpg,Phytopthora,Potato,train
Fungi/20230712_154218.jpg,Fungi,Potato,train
Pest/IMG_20230816_141234.jpg,Pest,Potato,train
Fungi/IMG_20230816_122553.jpg,Fungi,Potato,train
Bacteria/IMG_0924.JPG,Bacteria,Potato,train
Fungi/IMG_8201.JPG,Fungi,Potato,train
Virus/20230816_114354.jpg,Virus,Potato,train
Fungi/20230802_110716.jpg,Fungi,Potato,train
Pest/IMG_0224.JPG,Pest,Potato,train
Fungi/IMG_20230816_115039.jpg,Fungi,Potato,train
Healthy/IMG_20230815_114456~2.jpg,Healthy,Potato,train
Virus/20230816_081932.jpg,Virus,Potato,train
Bacteria/20230816_142351.jpg,Bacteria,Potato,train
Fungi/IMG_20230816_121750.jpg,Fungi,Potato,train
Pest/IMG_0232.JPG,Pest,Potato,train
